""	"x.MAT"	"x.MAP"	"x.pH"	"x.TC"	"x.CN"	"x.tree"	"x.soil"	"x.dist"	"y.MAT"	"y.MAP"	"y.pH"	"y.TC"	"y.CN"	"y.tree"	"y.soil"	"y.dist"
"1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2"	0.0050251256281407	0.0050251256281407	0.0050251256281407	0.0050251256281407	0.0050251256281407	0.0050251256281407	0.0050251256281407	0.0050251256281407	0.00563841129524075	4.49663827722884e-06	0.0124532316528001	0	0.00317425930731582	0.330689726749001	0.00402785282911561	0.666350147171195
"3"	0.0100502512562814	0.0100502512562814	0.0100502512562814	0.0100502512562814	0.0100502512562814	0.0100502512562814	0.0100502512562814	0.0100502512562814	0.0112383494819245	1.79865531089154e-05	0.0248129824639838	0	0.00634021904856741	0.330694149069821	0.00402785282911561	0.667997825923561
"4"	0.0150753768844221	0.0150753768844221	0.0150753768844221	0.0150753768844221	0.0150753768844221	0.0150753768844221	0.0150753768844221	0.0150753768844221	0.0167998145600512	4.04697444950596e-05	0.0370792524335513	0	0.00949787922375474	0.330701519604521	0.00402785282911561	0.669637204027299
"5"	0.0201005025125628	0.0201005025125628	0.0201005025125628	0.0201005025125628	0.0201005025125628	0.0201005025125628	0.0201005025125628	0.0201005025125628	0.0223228065296208	7.19462124356615e-05	0.0492520415615023	0	0.0126472398328779	0.330711838353101	0.00402785282911561	0.671268281482412
"6"	0.0251256281407035	0.0251256281407035	0.0251256281407035	0.0251256281407035	0.0251256281407035	0.0251256281407035	0.0251256281407035	0.0251256281407035	0.0278073253906334	0.000112415956930721	0.0613313498478371	0	0.0157883008759368	0.330725105315561	0.00402785282911561	0.672891058288897
"7"	0.0301507537688442	0.0301507537688442	0.0301507537688442	0.0301507537688442	0.0301507537688442	0.0301507537688442	0.0301507537688442	0.0301507537688442	0.033253371143089	0.000161878977980238	0.0733171772925554	0	0.0189210623529314	0.3307413204919	0.00402785282911561	0.674505534446756
"8"	0.0351758793969849	0.0351758793969849	0.0351758793969849	0.0351758793969849	0.0351758793969849	0.0351758793969849	0.0351758793969849	0.0351758793969849	0.0386609437869876	0.000220335275584213	0.0852095238956574	0	0.0220455242638619	0.33076048388212	0.00402785282911561	0.676111709955989
"9"	0.0402010050251256	0.0402010050251256	0.0402010050251256	0.0402010050251256	0.0402010050251256	0.0402010050251256	0.0402010050251256	0.0402010050251256	0.044030043322329	0.000287784849742646	0.097008389657143	0	0.025161686608728	0.330782595486219	0.00402785282911561	0.677709584816595
"10"	0.0452261306532663	0.0452261306532663	0.0452261306532663	0.0452261306532663	0.0452261306532663	0.0452261306532663	0.0452261306532663	0.0452261306532663	0.0493606697491135	0.000364227700455536	0.108713774577012	0	0.02826954938753	0.330807655304199	0.00402785282911561	0.679299159028575
